$GPGGA,093601.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5B
$GPGGA,093602.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*58
$GPGGA,093603.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*59
$GPGGA,093604.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5E
$GPGGA,093605.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5F
$GPGGA,093606.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5C
$GPGGA,093607.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5D
$GPGGA,093608.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*52
$GPGGA,093609.000,4511.7786,N,00542.6107,E,2,7,1.16,223.0,M,48.5,M,0000,0000*5D
$GPGGA,093610.000,4511.7786,N,00542.6107,E,2,6,1.30,223.0,M,48.5,M,0000,0000*50
$GPGGA,093611.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5A
$GPGGA,093612.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*59
$GPGGA,093613.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*58
$GPGGA,093614.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5F
$GPGGA,093615.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5E
$GPGGA,093616.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5D
$GPGGA,093617.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5C
$GPGGA,093618.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*53
$GPGGA,093619.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*52
$GPGGA,093620.000,4511.7786,N,00542.6107,E,2,8,1.24,223.0,M,48.5,M,0000,0000*58
$GPGGA,093621.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*59
